,Region Code,region,Year0,Score00,Surname00,Name00,Parti00,Score01,Surname01,Name01,Parti01,Year1,Score10,Surname10,Name10,Parti10,Score11,Surname11,Name11,Parti11,Year2,Score20,Surname20,Name20,Parti20,Score21,Surname21,Name21,Parti21,Year3,Score30,Surname30,Name30,Parti30,Score31,Surname31,Name31,Parti31,Excédent brut et revenu mixte,Salaires et traitements bruts,Cotisations sociales des salariés et des non-salariés,Impôts               ,Prestations en espèces,Autres (1),Revenu disponible brut,year,0 à 19 ans,20 à 39 ans,40 à 59 ans,60 à 74 ans,75 ans et plus,Total,gender
45,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4619.0,10310.0,1906.0,2331.0,6985.0,1632.0,19309.0,2010,624003,666772,811976,478815,394294,2975860,female
46,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4577.0,10539.0,1895.0,2430.0,7202.0,1683.0,19676.0,2011,657211,659192,776428,445656,245383,2783870,male
47,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4577.0,10539.0,1895.0,2430.0,7202.0,1683.0,19676.0,2011,625795,661100,810566,492901,398846,2989208,female
48,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4601.0,10597.0,1965.0,2623.0,7458.0,1577.0,19645.0,2012,657883,654859,780339,457284,249956,2800321,male
49,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4601.0,10597.0,1965.0,2623.0,7458.0,1577.0,19645.0,2012,627716,657768,813855,506255,402679,3008273,female
50,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4483.0,10653.0,2051.0,2730.0,7575.0,1578.0,19508.0,2013,663074,648599,784181,470812,252863,2819529,male
51,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4483.0,10653.0,2051.0,2730.0,7575.0,1578.0,19508.0,2013,630307,652097,816238,521254,404752,3024648,female
52,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4623.0,10716.0,2101.0,2772.0,7712.0,1564.0,19742.0,2014,669567,641448,786579,483160,255576,2836330,male
53,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4623.0,10716.0,2101.0,2772.0,7712.0,1564.0,19742.0,2014,635414,645471,818963,535450,407516,3042814,female
54,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4620.0,10820.0,2120.0,2799.0,7778.0,1487.0,19786.0,2015,671882,637498,786087,496191,258829,2850487,male
55,75,Nouvelle-Aquitaine,2017,"25                                                                                                                                                                                                                                                                                     ,12",MACRON,Emmanuel,LREM,"20  ,75",MÉLENCHON,Jean-Luc,LFI,2012,"33,22168332",HOLLANDE,François,PS,"24,18639117",SARKOZY,Nicolas,UMP,2007,"30 ,04467499",ROYAL,Ségolène,PS,"27  ,70062967",SARKOZY,Nicolas,UMP,2002,"22,80661566",CHIRAC,JACQUES,LR,"17   ,52652875",JOSPIN,LIONEL,PS    ,4620.0,10820.0,2120.0,2799.0,7778.0,1487.0,19786.0,2015,640167,643399,817706,549952,409771,3060995,female
56,84,Auvergne-Rhône-Alpes,2017,"24                                                                                                                                                                                                                                                                                ,5",MACRON,Emmanuel,LREM,"20   ,72",LE PEN,Marine,FN,2012,"27      ,4029851",SARKOZY,Nicolas,UMP,"26  ,47841328",HOLLANDE,François,PS,2007,"31,75318511",SARKOZY,Nicolas,UMP,"24,11501287",ROYAL,Ségolène,PS,2002,"18  ,67253105",LE PEN,JEAN-MARIE,FN,"17,97899804",CHIRAC,JACQUES,UMP  ,3886.0,9698.0,1611.0,2083.0,5032.0,1489.0,16411.0,2002,924706,980928,940648,430140,188377,3464799,male
57,84,Auvergne-Rhône-Alpes,2017,"24                                                                                                                                                                                                                                                                                ,5",MACRON,Emmanuel,LREM,"20   ,72",LE PEN,Marine,FN,2012,"27      ,4029851",SARKOZY,Nicolas,UMP,"26  ,47841328",HOLLANDE,François,PS,2007,"31,75318511",SARKOZY,Nicolas,UMP,"24,11501287",ROYAL,Ségolène,PS,2002,"18  ,67253105",LE PEN,JEAN-MARIE,FN,"17,97899804",CHIRAC,JACQUES,UMP  ,3886.0,9698.0,1611.0,2083.0,5032.0,1489.0,16411.0,2002,879616,976323,956493,499243,339470,3651145,female
58,84,Auvergne-Rhône-Alpes,2017,"24                                                                                                                                                                                                                                                                                ,5",MACRON,Emmanuel,LREM,"20   ,72",LE PEN,Marine,FN,2012,"27      ,4029851",SARKOZY,Nicolas,UMP,"26  ,47841328",HOLLANDE,François,PS,2007,"31,75318511",SARKOZY,Nicolas,UMP,"24,11501287",ROYAL,Ségolène,PS,2002,"18  ,67253105",LE PEN,JEAN-MARIE,FN,"17,97899804",CHIRAC,JACQUES,UMP  ,3993.0,9848.0,1674.0,2150.0,5234.0,1478.0,16729.0,2003,928439,981192,955020,433191,194397,3492239,male
59,84,Auvergne-Rhône-Alpes,2017,"24                                                                                                                                                                                                                                                                                ,5",MACRON,Emmanuel,LREM,"20   ,72",LE PEN,Marine,FN,2012,"27      ,4029851",SARKOZY,Nicolas,UMP,"26  ,47841328",HOLLANDE,François,PS,2007,"31,75318511",SARKOZY,Nicolas,UMP,"24,11501287",ROYAL,Ségolène,PS,2002,"18  ,67253105",LE PEN,JEAN-MARIE,FN,"17,97899804",CHIRAC,JACQUES,UMP  ,3993.0,9848.0,1674.0,2150.0,5234.0,1478.0,16729.0,2003,882260,977120,973884,499361,349055,3681680,female
60,84,Auvergne-Rhône-Alpes,2017,"24                                                                                                                                                                                                                                                                                ,5",MACRON,Emmanuel,LREM,"20   ,72",LE PEN,Marine,FN,2012,"27      ,4029851",SARKOZY,Nicolas,UMP,"26  ,47841328",HOLLANDE,François,PS,2007,"31,75318511",SARKOZY,Nicolas,UMP,"24,11501287",ROYAL,Ségolène,PS,2002,"18  ,67253105",LE PEN,JEAN-MARIE,FN,"17,97899804",CHIRAC,JACQUES,UMP  ,4137.0,10125.0,1734.0,2208.0,5451.0,1573.0,17344.0,2004,935647,976914,969438,437392,200492,3519883,male
61,84,Auvergne-Rhône-Alpes,2017,"24                                                                                                                                                                                                                                                                                ,5",MACRON,Emmanuel,LREM,"20   ,72",LE PEN,Marine,FN,2012,"27      ,4029851",SARKOZY,Nicolas,UMP,"26  ,47841328",HOLLANDE,François,PS,2007,"31,75318511",SARKOZY,Nicolas,UMP,"24,11501287",ROYAL,Ségolène,PS,2002,"18  ,67253105",LE PEN,JEAN-MARIE,FN,"17,97899804",CHIRAC,JACQUES,UMP  ,4137.0,10125.0,1734.0,2208.0,5451.0,1573.0,17344.0,2004,887448,973387,991961,500878,358276,3711950,female
62,84,Auvergne-Rhône-Alpes,2017,"24                                                                                                                                                                                                                                                                                ,5",MACRON,Emmanuel,LREM,"20   ,72",LE PEN,Marine,FN,2012,"27      ,4029851",SARKOZY,Nicolas,UMP,"26  ,47841328",HOLLANDE,François,PS,2007,"31,75318511",SARKOZY,Nicolas,UMP,"24,11501287",ROYAL,Ségolène,PS,2002,"18  ,67253105",LE PEN,JEAN-MARIE,FN,"17,97899804",CHIRAC,JACQUES,UMP  ,4225.0,10484.0,1755.0,2318.0,5547.0,1567.0,17750.0,2005,941954,972732,984029,442771,207725,3549211,male
63,84,Auvergne-Rhône-Alpes,2017,"24                                                                                                                                                                                                                                                                                ,5",MACRON,Emmanuel,LREM,"20   ,72",LE PEN,Marine,FN,2012,"27      ,4029851",SARKOZY,Nicolas,UMP,"26  ,47841328",HOLLANDE,François,PS,2007,"31,75318511",SARKOZY,Nicolas,UMP,"24,11501287",ROYAL,Ségolène,PS,2002,"18  ,67253105",LE PEN,JEAN-MARIE,FN,"17,97899804",CHIRAC,JACQUES,UMP  ,4225.0,10484.0,1755.0,2318.0,5547.0,1567.0,17750.0,2005,892981,969773,1009214,504461,369875,3746304,female
